phi,mean,maxi,const
0.70,0.502675,0.945847,8.80
0.80,0.457488,0.941888,8.80
0.60,0.525918,0.983597,8.80
1.20,0.204896,0.773725,8.80
5.90,-0.398585,0.167926,8.70
6.00,-0.350537,0.329370,8.70
5.10,-0.217307,0.516118,8.70
5.20,-0.273205,0.731660,8.70
5.30,-0.342708,0.571571,8.70
2.00,-0.288301,0.138506,8.80
2.10,-0.340630,0.058725,8.80
2.20,-0.387341,-0.041577,8.80
5.60,-0.508445,0.064967,8.70
5.70,-0.524897,-0.062738,8.70
5.50,-0.471441,0.238497,8.70
5.80,-0.558240,-0.144892,8.70
6.20,-0.131477,0.112782,8.70
1.70,-0.085148,0.367853,8.80
1.80,-0.163471,0.226164,8.80
2.30,-0.434758,-0.138656,8.80
5.40,-0.412683,0.243674,8.70
1.90,-0.229572,0.111137,8.80
2.50,-0.526750,-0.198168,8.80
6.10,-0.277625,0.318343,8.70
2.60,-0.543263,-0.181498,8.80
1.50,0.012997,0.408018,8.80
1.60,-0.025998,0.452034,8.80
1.40,0.071542,0.594840,8.80
2.80,-0.438872,-0.071843,8.80
3.30,0.352743,0.820655,8.80
3.20,0.112440,0.555282,8.80
3.40,0.408851,0.697096,8.80
3.50,0.481156,0.898323,8.80
1.00,0.328236,0.817897,8.80
3.80,0.513519,0.925562,8.80
1.10,0.255667,0.852804,8.80
2.90,-0.401060,-0.014671,8.80
3.60,0.526316,0.984166,8.80
3.70,0.547302,0.973270,8.80
3.90,0.474405,0.849923,8.80
4.60,0.072888,0.634557,8.80
4.10,0.385100,0.892614,8.70
1.30,0.141362,0.701870,8.80
4.10,0.378315,0.893552,8.80
3.00,-0.337564,0.162320,8.80
3.10,-0.079280,0.215876,8.80
4.00,0.425093,0.804566,8.80
4.20,0.332945,0.922062,8.80
2.70,-0.517777,-0.186862,8.80
5.40,-0.408162,0.278961,8.80
5.00,-0.151709,0.550097,8.80
5.10,-0.214566,0.650578,8.80
5.50,-0.467756,0.301675,8.80
4.80,-0.020978,0.719084,8.80
4.50,0.150953,0.636004,8.80
5.20,-0.269425,0.784434,8.80
5.30,-0.339564,0.516705,8.80
4.40,0.221115,0.722506,8.80
4.70,0.019252,0.724055,8.80
5.60,-0.507357,0.081753,8.80
5.70,-0.524943,-0.072043,8.80
4.30,0.277368,0.824852,8.80
6.00,-0.340020,0.539489,8.80
2.40,-0.480047,-0.208138,8.80
1.10,0.254960,0.844522,8.90
5.80,-0.531916,0.414670,8.80
1.30,0.140315,0.698425,8.90
1.40,0.069773,0.582328,8.90
1.50,0.015289,0.403954,8.90
1.70,-0.083703,0.365465,8.90
1.80,-0.161190,0.222550,8.90
1.20,0.203432,0.784306,8.90
4.90,-0.082397,0.569731,8.80
1.60,-0.025579,0.458192,8.90
6.20,-0.118940,0.349454,8.80
5.90,-0.412344,0.076578,8.80
6.10,-0.301503,0.236325,8.80
0.50,0.566801,0.947898,8.90
0.60,0.515496,0.954299,8.90
0.80,0.454971,0.924820,8.90
0.30,0.367331,0.727113,8.90
0.20,0.297970,0.808416,8.90
0.10,0.152852,0.465111,8.90
0.40,0.450784,0.827003,8.90
0.00,0.000000,-0.000000,8.90
0.90,0.393617,0.858781,8.90
1.00,0.326908,0.793410,8.90
3.20,0.065045,0.313425,8.90
3.30,0.360705,0.902917,8.90
3.40,0.418520,0.663752,8.90
1.90,-0.227021,0.114471,8.90
2.00,-0.283349,0.140424,8.90
2.10,-0.336280,0.072815,8.90
2.80,-0.452907,0.105697,8.90
0.70,0.500450,0.941664,8.90
4.00,0.421167,0.801555,8.90
3.50,0.477369,0.865932,8.90
3.60,0.516576,0.897942,8.90
3.90,0.463479,0.814034,8.90
3.80,0.517802,0.965463,8.90
2.20,-0.383404,-0.047239,8.90
2.50,-0.523381,-0.214098,8.90
2.30,-0.429838,-0.149696,8.90
2.40,-0.473922,-0.202947,8.90
2.60,-0.535879,-0.176404,8.90
3.70,0.543132,0.960760,8.90
3.00,-0.335852,0.251352,8.90
4.90,-0.082284,0.617758,8.90
4.70,0.019111,0.717728,8.90
4.80,-0.020956,0.698781,8.90
5.10,-0.212044,0.591160,8.90
5.20,-0.265512,0.812612,8.90
4.20,0.328968,0.870166,8.90
5.00,-0.152386,0.588835,8.90
4.10,0.373736,0.856239,8.90
2.70,-0.506641,-0.197130,8.90
4.30,0.272304,0.828156,8.90
4.40,0.216533,0.694806,8.90
5.30,-0.335054,0.495222,8.90
2.90,-0.404198,-0.025539,8.90
5.60,-0.506054,0.087459,8.90
5.70,-0.518007,-0.051970,8.90
5.80,-0.545961,-0.013617,8.90
5.90,-0.400974,0.298618,8.90
6.00,-0.345444,0.357530,8.90
0.00,0.000000,-0.000000,9.00
6.20,-0.122119,0.262346,8.90
4.60,0.071386,0.643217,8.90
6.10,-0.265413,0.335790,8.90
4.50,0.147526,0.657086,8.90
1.20,0.199628,0.799753,9.00
3.10,-0.059162,0.388076,8.90
1.30,0.137135,0.709539,9.00
1.50,0.015230,0.421274,9.00
1.40,0.068053,0.598484,9.00
0.10,0.150025,0.522854,9.00
2.70,-0.518504,-0.191208,9.00
2.80,-0.466632,0.106509,9.00
2.90,-0.403693,-0.033057,9.00
1.60,-0.025073,0.456904,9.00
1.70,-0.081725,0.355942,9.00
5.40,-0.402563,0.374789,8.90
1.80,-0.157747,0.210659,9.00
3.00,-0.311455,0.120178,9.00
3.50,0.480807,0.963852,9.00
3.30,0.355196,0.768477,9.00
3.40,0.414413,0.661852,9.00
2.50,-0.523403,-0.184073,9.00
3.10,-0.050637,0.212559,9.00
1.90,-0.222377,0.123760,9.00
2.10,-0.330707,0.077855,9.00
2.20,-0.378433,-0.056779,9.00
2.00,-0.278411,0.146274,9.00
2.30,-0.424719,-0.133964,9.00
3.20,0.066597,0.363934,9.00
0.40,0.435977,0.822811,9.00
0.20,0.290581,0.777692,9.00
0.30,0.366800,0.838493,9.00
0.60,0.514334,0.982960,9.00
0.70,0.493537,0.953433,9.00
0.90,0.389962,0.853189,9.00
1.10,0.251180,0.849402,9.00
0.50,0.542669,0.843314,9.00
0.80,0.450125,0.929717,9.00
5.50,-0.462109,0.341374,8.90
2.60,-0.539573,-0.197334,9.00
4.10,0.369722,0.855880,9.00
4.20,0.324778,0.885888,9.00
4.60,0.069927,0.636177,9.00
4.50,0.144751,0.637915,9.00
3.70,0.541288,0.924606,9.00
4.30,0.268728,0.837465,9.00
4.40,0.212301,0.714732,9.00
2.40,-0.473689,-0.190670,9.00
3.60,0.513273,0.944813,9.00
3.80,0.511977,0.962416,9.00
4.70,0.018917,0.716020,9.00
3.90,0.463730,0.836087,9.00
4.00,0.416790,0.794793,9.00
5.20,-0.262508,0.715315,9.00
5.30,-0.333568,0.529259,9.00
5.50,-0.459023,0.406748,9.00
5.60,-0.504301,0.124282,9.00
5.90,-0.406362,0.291007,9.00
5.80,-0.520814,0.557525,9.00
5.70,-0.523346,-0.075590,9.00
5.40,-0.398827,0.401423,9.00
5.10,-0.205936,0.712211,9.00
1.00,0.319542,0.808739,9.00
1.10,0.247502,0.882092,9.10
4.80,-0.019589,0.691655,9.00
4.90,-0.079394,0.645205,9.00
6.10,-0.274314,0.323368,9.00
0.50,0.535763,0.845037,9.10
1.20,0.199466,0.793371,9.10
1.30,0.134316,0.692428,9.10
1.40,0.067687,0.587003,9.10
1.90,-0.220108,0.140931,9.10
2.00,-0.274125,0.151284,9.10
2.20,-0.372538,-0.048683,9.10
2.30,-0.419994,-0.112148,9.10
2.40,-0.462565,-0.195326,9.10
1.50,0.014404,0.419849,9.10
1.60,-0.024541,0.457585,9.10
1.70,-0.079994,0.361252,9.10
0.00,0.000000,-0.000000,9.10
0.10,0.150475,0.653845,9.10
0.30,0.388759,0.734142,9.10
0.20,0.301578,0.826225,9.10
6.20,-0.127918,0.133753,9.00
1.80,-0.155160,0.217260,9.10
2.50,-0.520308,-0.156988,9.10
2.10,-0.326839,0.075373,9.10
6.00,-0.365947,0.387254,9.00
0.60,0.510770,0.961187,9.10
0.70,0.493579,0.960994,9.10
0.80,0.444530,0.923403,9.10
1.00,0.318373,0.836811,9.10
0.90,0.386134,0.878043,9.10
5.00,-0.147517,0.624760,9.00
3.00,-0.355748,0.074410,9.10
3.20,0.080669,0.517738,9.10
2.70,-0.482614,-0.116419,9.10
3.70,0.537976,0.939653,9.10
4.40,0.208492,0.706413,9.10
4.50,0.142152,0.620352,9.10
4.60,0.068670,0.635633,9.10
3.90,0.455759,0.809579,9.10
3.30,0.375146,0.880321,9.10
4.70,0.018503,0.721909,9.10
3.80,0.511712,0.988911,9.10
3.50,0.489463,0.940772,9.10
2.60,-0.535356,-0.206121,9.10
3.40,0.407679,0.675368,9.10
0.40,0.440555,0.816855,9.10
3.60,0.493071,0.980023,9.10
2.80,-0.470127,-0.032578,9.10
2.90,-0.405563,-0.026695,9.10
4.10,0.366158,0.887870,9.10
4.20,0.317696,0.867779,9.10
4.00,0.412058,0.776214,9.10
4.30,0.266072,0.823384,9.10
5.10,-0.207627,0.681171,9.10
5.20,-0.258670,0.754158,9.10
5.30,-0.330229,0.448642,9.10
5.40,-0.397262,0.417287,9.10
5.50,-0.455722,0.409040,9.10
4.80,-0.019116,0.686818,9.10
5.90,-0.403677,0.273094,9.10
6.00,-0.403247,0.738637,9.10
4.90,-0.078730,0.619480,9.10
5.00,-0.144802,0.614037,9.10
5.60,-0.502193,0.155144,9.10
6.10,-0.266195,0.307702,9.10
6.20,-0.120303,0.157344,9.10
1.30,0.131209,0.707747,9.20
0.60,0.511270,0.963471,9.20
1.50,0.013292,0.409770,9.20
2.00,-0.269936,0.151888,9.20
2.10,-0.322642,0.068660,9.20
2.40,-0.462568,-0.178024,9.20
1.60,-0.022978,0.463249,9.20
2.50,-0.516586,-0.134968,9.20
2.30,-0.413480,-0.125853,9.20
1.40,0.066902,0.580281,9.20
0.50,0.526422,0.803550,9.20
1.70,-0.079218,0.370165,9.20
1.80,-0.151836,0.221485,9.20
1.90,-0.215492,0.133062,9.20
0.40,0.428874,0.967999,9.20
0.10,0.148898,0.658071,9.20
0.20,0.297062,0.807300,9.20
0.00,0.000000,-0.000000,9.20
0.30,0.391156,0.975998,9.20
5.70,-0.521853,-0.100209,9.10
2.20,-0.369515,-0.057349,9.20
3.40,0.411715,0.653869,9.20
3.30,0.355911,0.851956,9.20
2.60,-0.531007,-0.211936,9.20
2.70,-0.477093,-0.117959,9.20
3.10,-0.058461,0.284715,9.10
0.70,0.488338,0.958938,9.20
0.90,0.381629,0.868945,9.20
1.00,0.315288,0.810414,9.20
1.10,0.242155,0.868643,9.20
0.80,0.440647,0.928927,9.20
3.10,-0.060713,0.229949,9.20
3.20,0.084322,0.430313,9.20
2.90,-0.403104,-0.055754,9.20
4.80,-0.019373,0.667246,9.20
3.00,-0.346223,0.030130,9.20
4.90,-0.076699,0.671792,9.20
3.90,0.450404,0.840146,9.20
3.50,0.482838,0.882150,9.20
2.80,-0.466332,0.002391,9.20
3.70,0.529764,0.975099,9.20
3.60,0.493187,0.951366,9.20
3.80,0.504291,0.960284,9.20
5.20,-0.255794,0.699951,9.20
5.10,-0.204146,0.709406,9.20
5.30,-0.325809,0.439318,9.20
5.40,-0.390869,0.488683,9.20
5.50,-0.453073,0.435764,9.20
4.00,0.407265,0.811394,9.20
1.20,0.194633,0.780490,9.20
5.80,-0.521283,0.441036,9.10
4.70,0.016143,0.716121,9.20
4.10,0.361968,0.873122,9.20
4.20,0.314835,0.854750,9.20
4.30,0.263757,0.827486,9.20
4.40,0.206965,0.709471,9.20
4.50,0.140967,0.643543,9.20
5.60,-0.497492,0.157175,9.20
5.70,-0.524392,-0.133567,9.20
4.60,0.067261,0.647503,9.20
5.00,-0.141617,0.625045,9.20
0.20,0.290963,0.773399,9.30
0.30,0.422684,0.798242,9.30
0.40,0.423123,0.782720,9.30
0.50,0.517998,0.819294,9.30
5.80,-0.503962,0.532170,9.20
5.90,-0.410110,0.258830,9.20
6.00,-0.416588,0.554623,9.20
6.20,-0.121078,0.234455,9.20
0.60,0.510729,0.958996,9.30
0.70,0.491136,0.951866,9.30
1.00,0.314433,0.836941,9.30
0.90,0.380083,0.885772,9.30
0.80,0.436728,0.921468,9.30
1.50,0.013029,0.422240,9.30
1.70,-0.077858,0.368990,9.30
1.60,-0.022684,0.481662,9.30
1.80,-0.148904,0.222027,9.30
1.40,0.063881,0.593653,9.30
1.10,0.242493,0.877069,9.30
1.20,0.191881,0.810096,9.30
2.30,-0.407456,-0.122224,9.30
2.40,-0.453761,-0.165740,9.30
1.30,0.130810,0.713152,9.30
6.10,-0.274907,0.282922,9.20
2.20,-0.363450,-0.053533,9.30
2.50,-0.507372,-0.140214,9.30
0.10,0.152741,0.716868,9.30
3.00,-0.354022,-0.060799,9.30
4.00,0.399569,0.793824,9.30
4.30,0.258935,0.826959,9.30
4.20,0.310774,0.865143,9.30
4.10,0.357569,0.868428,9.30
2.70,-0.485974,-0.201430,9.30
1.90,-0.209827,0.153648,9.30
2.80,-0.466506,-0.096567,9.30
2.00,-0.266095,0.156926,9.30
2.60,-0.523155,-0.195196,9.30
0.00,0.000000,-0.000000,9.30
4.70,0.016669,0.725627,9.30
4.60,0.067116,0.645175,9.30
4.80,-0.019454,0.665906,9.30
4.90,-0.077244,0.626636,9.30
3.10,-0.050217,0.176054,9.30
3.20,0.061376,0.329302,9.30
3.30,0.351961,0.796306,9.30
3.50,0.486504,0.864579,9.30
3.60,0.486811,0.858423,9.30
3.80,0.500151,0.975228,9.30
3.90,0.445286,0.822661,9.30
3.40,0.426151,0.663840,9.30
5.40,-0.387618,0.528474,9.30
5.50,-0.451385,0.449085,9.30
3.70,0.525659,0.936474,9.30
4.50,0.137834,0.638208,9.30
6.00,-0.417578,0.629790,9.30
5.30,-0.322460,0.400018,9.30
2.10,-0.317061,0.068242,9.30
5.60,-0.494594,0.183269,9.30
5.70,-0.521354,-0.082649,9.30
5.80,-0.505095,0.337910,9.30
5.90,-0.409846,0.245682,9.30
4.40,0.202821,0.704294,9.30
2.90,-0.409855,-0.049530,9.30
6.10,-0.257230,0.254730,9.30
6.20,-0.126209,0.234592,9.30
0.40,0.419411,0.793736,9.40
0.50,0.507158,0.805260,9.40
1.50,0.011108,0.428056,9.40
1.60,-0.021733,0.475859,9.40
1.90,-0.208461,0.153442,9.40
1.70,-0.076848,0.383005,9.40
2.00,-0.265867,0.168054,9.40
2.10,-0.315274,0.075552,9.40
1.80,-0.147864,0.224065,9.40
1.00,0.306729,0.814999,9.40
1.10,0.240754,0.890319,9.40
1.40,0.066564,0.585748,9.40
0.10,0.152212,0.772092,9.40
0.30,0.416848,0.819743,9.40
0.00,0.000000,-0.000000,9.40
0.20,0.310306,0.813433,9.40
0.90,0.375827,0.886857,9.40
0.70,0.487551,0.986678,9.40
0.60,0.509999,0.966073,9.40
1.20,0.187965,0.803293,9.40
1.30,0.127441,0.698944,9.40
0.80,0.432289,0.905799,9.40
5.10,-0.200564,0.753376,9.30
5.20,-0.251713,0.736131,9.30
5.00,-0.143269,0.654616,9.30
2.40,-0.444500,-0.115070,9.40
2.50,-0.505180,-0.118810,9.40
2.80,-0.484611,-0.046246,9.40
2.90,-0.409427,-0.060729,9.40
3.10,-0.036800,0.218879,9.40
3.50,0.485560,0.932598,9.40
3.00,-0.344813,-0.065635,9.40
2.60,-0.515851,-0.153825,9.40
2.70,-0.490878,-0.212906,9.40
3.20,0.046326,0.367175,9.40
3.30,0.344291,0.754158,9.40
3.40,0.418780,0.656983,9.40
3.60,0.499303,0.847773,9.40
2.30,-0.401210,-0.148555,9.40
3.80,0.496271,0.948210,9.40
3.70,0.521676,0.911616,9.40
3.90,0.439950,0.785340,9.40
4.00,0.391752,0.771030,9.40
4.10,0.351462,0.831111,9.40
4.20,0.305593,0.859971,9.40
4.30,0.253801,0.828388,9.40
4.40,0.196812,0.699342,9.40
4.70,0.015767,0.713606,9.40
4.80,-0.019947,0.668732,9.40
2.20,-0.358945,-0.049634,9.40
4.90,-0.073933,0.677891,9.40
4.50,0.134889,0.640106,9.40
5.20,-0.250062,0.683093,9.40
5.30,-0.317113,0.393644,9.40
5.40,-0.385435,0.554409,9.40
5.50,-0.443612,0.560150,9.40
0.10,0.156902,0.794095,9.50
0.20,0.287537,0.798572,9.50
6.00,-0.427430,0.235031,9.40
6.10,-0.253858,0.273587,9.40
6.20,-0.131815,0.226571,9.40
0.00,0.000000,-0.000000,9.50
1.70,-0.074071,0.385376,9.50
1.20,0.186053,0.786330,9.50
1.30,0.128194,0.672931,9.50
1.40,0.063768,0.594373,9.50
1.50,0.012381,0.424999,9.50
0.40,0.430694,0.872701,9.50
1.10,0.236206,0.862186,9.50
1.80,-0.144499,0.224992,9.50
0.30,0.406908,0.873353,9.50
0.60,0.511383,0.946729,9.50
0.70,0.484290,0.946160,9.50
1.60,-0.022339,0.479084,9.50
0.80,0.429487,0.924077,9.50
0.90,0.369966,0.878370,9.50
1.00,0.302461,0.852205,9.50
4.60,0.066121,0.668512,9.40
0.50,0.502444,0.836661,9.50
5.10,-0.197474,0.686815,9.40
5.70,-0.521295,-0.072357,9.40
5.80,-0.491832,0.529037,9.40
5.90,-0.400443,0.448219,9.40
5.60,-0.492405,0.153965,9.40
2.30,-0.396082,-0.115318,9.50
2.20,-0.353147,-0.051197,9.50
2.60,-0.511682,-0.104358,9.50
2.70,-0.492186,-0.222385,9.50
3.30,0.376370,0.870152,9.50
2.80,-0.479520,-0.077618,9.50
3.00,-0.356241,0.011177,9.50
2.90,-0.414644,-0.055543,9.50
3.10,-0.040626,0.147403,9.50
3.20,0.059840,0.343705,9.50
3.40,0.420947,0.658634,9.50
2.40,-0.441240,-0.078183,9.50
2.50,-0.497107,-0.042273,9.50
5.00,-0.140825,0.628412,9.40
2.00,-0.261998,0.163730,9.50
1.90,-0.204481,0.148282,9.50
4.50,0.133128,0.651787,9.50
4.60,0.062730,0.653191,9.50
2.10,-0.311942,0.058890,9.50
3.50,0.474481,0.918200,9.50
3.60,0.495333,0.877982,9.50
3.70,0.521703,0.948974,9.50
3.80,0.488761,0.974798,9.50
4.10,0.346287,0.848114,9.50
3.90,0.430631,0.791743,9.50
4.30,0.252584,0.840956,9.50
4.20,0.300176,0.863459,9.50
4.80,-0.020810,0.666689,9.50
4.40,0.193566,0.698489,9.50
4.00,0.387727,0.765371,9.50
4.90,-0.071018,0.741504,9.50
5.10,-0.196315,0.651002,9.50
5.00,-0.136662,0.688358,9.50
5.20,-0.247958,0.659601,9.50
0.60,0.516875,0.965963,9.60
6.00,-0.432766,0.386211,9.50
0.70,0.477831,0.934386,9.60
0.80,0.425451,0.945802,9.60
1.10,0.234244,0.849128,9.60
0.90,0.365924,0.857649,9.60
1.00,0.297682,0.846718,9.60
1.20,0.181288,0.813796,9.60
1.30,0.124032,0.702252,9.60
5.50,-0.441044,0.570094,9.50
5.70,-0.521573,-0.079991,9.50
5.60,-0.489958,0.180135,9.50
5.90,-0.406431,0.418800,9.50
5.80,-0.494265,0.308298,9.50
0.10,0.158695,0.516703,9.60
0.30,0.413617,0.870922,9.60
0.20,0.291603,0.771602,9.60
6.10,-0.260034,0.264809,9.50
6.20,-0.130409,0.226136,9.50
0.40,0.415257,0.863939,9.60
0.50,0.497166,0.784341,9.60
1.80,-0.142085,0.227147,9.60
0.00,0.000000,-0.000000,9.60
1.90,-0.201327,0.166108,9.60
2.00,-0.259007,0.165847,9.60
2.10,-0.306590,0.061900,9.60
5.40,-0.379383,0.587693,9.50
2.40,-0.440455,-0.087420,9.60
2.50,-0.490004,-0.015245,9.60
1.60,-0.022036,0.482245,9.60
1.50,0.012645,0.428055,9.60
1.40,0.063500,0.609738,9.60
1.70,-0.073224,0.381910,9.60
2.80,-0.469728,-0.118252,9.60
2.90,-0.404689,-0.090478,9.60
4.70,0.015517,0.718649,9.50
3.20,0.060795,0.558365,9.60
3.30,0.394149,0.846728,9.60
3.00,-0.298214,0.680255,9.60
3.40,0.415752,0.674673,9.60
3.10,-0.051295,0.208952,9.60
5.30,-0.314939,0.386475,9.50
3.50,0.476320,0.859067,9.60
2.70,-0.484418,-0.215826,9.60
3.60,0.485235,0.859719,9.60
2.60,-0.508017,-0.133043,9.60
3.90,0.429677,0.808722,9.60
4.00,0.384849,0.781547,9.60
3.70,0.512571,0.917645,9.60
2.20,-0.346697,-0.049652,9.60
3.80,0.481085,0.900959,9.60
2.30,-0.389008,-0.115611,9.60
5.10,-0.186773,0.877337,9.60
4.10,0.339561,0.843575,9.60
4.20,0.297918,0.869558,9.60
4.30,0.248785,0.810348,9.60
4.50,0.130392,0.630032,9.60
4.80,-0.021305,0.679668,9.60
5.00,-0.135602,0.692201,9.60
4.40,0.189356,0.687865,9.60
6.00,-0.406286,0.610868,9.60
1.00,0.295789,0.845222,9.70
0.90,0.363430,0.870031,9.70
5.20,-0.245806,0.577829,9.60
5.30,-0.312583,0.362330,9.60
0.80,0.420176,0.918142,9.70
5.40,-0.376133,0.640071,9.60
1.20,0.176157,0.826819,9.70
6.10,-0.262858,0.366403,9.60
5.50,-0.437685,0.579234,9.60
1.30,0.121443,0.682625,9.70
1.40,0.061292,0.589790,9.70
1.10,0.231166,0.847491,9.70
5.90,-0.396234,0.768769,9.60
5.60,-0.489876,0.176277,9.60
0.20,0.298547,0.849660,9.70
0.70,0.475975,0.929261,9.70
5.70,-0.526542,-0.108410,9.60
0.30,0.410566,0.937305,9.70
5.80,-0.481306,0.581149,9.60
0.40,0.413719,0.900041,9.70
6.20,-0.123893,0.177979,9.60
0.00,0.000000,-0.000000,9.70
0.50,0.497083,0.877865,9.70
0.60,0.526604,0.950931,9.70
0.10,0.150812,0.506835,9.70
4.60,0.061842,0.639311,9.60
4.70,0.015066,0.714168,9.60
2.30,-0.381764,-0.101276,9.70
2.40,-0.433559,-0.096511,9.70
2.50,-0.483387,0.005517,9.70
2.60,-0.500218,-0.086838,9.70
2.70,-0.470164,-0.050646,9.70
2.80,-0.472472,-0.010735,9.70
3.30,0.278110,0.859983,9.70
3.40,0.419684,0.640502,9.70
2.90,-0.413533,-0.099076,9.70
3.00,-0.187338,0.910620,9.70
3.10,-0.053380,0.195129,9.70
1.60,-0.022254,0.492740,9.70
3.20,0.072519,0.593617,9.70
4.90,-0.071622,0.685322,9.60
1.50,0.014381,0.446816,9.70
1.80,-0.138026,0.247361,9.70
1.90,-0.197982,0.166728,9.70
1.70,-0.072846,0.384925,9.70
2.00,-0.255001,0.169347,9.70
3.90,0.426203,0.817650,9.70
4.00,0.378651,0.771408,9.70
2.10,-0.302105,0.069491,9.70
2.20,-0.342023,-0.045228,9.70
4.30,0.245219,0.842269,9.70
4.10,0.333368,0.836522,9.70
3.50,0.472767,0.867030,9.70
4.40,0.188506,0.704138,9.70
4.50,0.127327,0.627416,9.70
3.60,0.484570,0.922148,9.70
5.60,-0.485589,0.173455,9.70
5.50,-0.430501,0.624073,9.70
5.70,-0.533528,-0.117463,9.70
4.70,0.015481,0.735748,9.70
5.90,-0.396476,0.730790,9.70
6.00,-0.419160,0.322742,9.70
0.20,0.293102,0.797973,9.80
3.80,0.476717,0.922557,9.70
3.70,0.505598,0.918396,9.70
5.80,-0.481884,0.447138,9.70
0.30,0.408941,0.985152,9.80
6.10,-0.262398,0.390018,9.70
0.00,0.000000,-0.000000,9.80
6.20,-0.126541,0.194273,9.70
0.70,0.474153,0.938309,9.80
0.10,0.162715,0.570147,9.80
0.40,0.415606,0.850629,9.80
0.50,0.490029,0.768311,9.80
1.50,0.013700,0.458100,9.80
1.20,0.172612,0.819848,9.80
1.10,0.231596,0.824597,9.80
1.30,0.118658,0.694686,9.80
0.60,0.535728,0.950337,9.80
1.40,0.058405,0.604640,9.80
4.80,-0.019553,0.712407,9.70
4.90,-0.072818,0.694504,9.70
5.00,-0.129291,0.698582,9.70
5.20,-0.242412,0.601867,9.70
5.30,-0.306092,0.544660,9.70
5.10,-0.184124,0.826897,9.70
5.40,-0.370999,0.719165,9.70
1.70,-0.070658,0.379674,9.80
1.80,-0.135682,0.236743,9.80
2.10,-0.297035,0.061592,9.80
2.20,-0.335439,-0.044982,9.80
2.80,-0.451966,-0.039697,9.80
2.90,-0.414237,-0.087317,9.80
2.30,-0.375693,-0.107516,9.80
1.90,-0.192649,0.173063,9.80
2.00,-0.251529,0.167092,9.80
2.40,-0.430700,-0.051951,9.80
2.50,-0.474346,0.052919,9.80
2.60,-0.494012,-0.024893,9.80
2.70,-0.457446,0.115774,9.80
4.20,0.293374,0.850339,9.70
0.90,0.360485,0.861190,9.80
1.00,0.293386,0.848363,9.80
3.80,0.470386,0.919193,9.80
3.70,0.498561,0.902162,9.80
3.60,0.467376,0.908133,9.80
3.10,-0.045038,0.657883,9.80
3.20,0.064843,0.638643,9.80
3.00,-0.196704,0.410036,9.80
3.30,0.250450,0.919315,9.80
0.80,0.418547,0.942597,9.80
4.60,0.060805,0.645464,9.70
4.20,0.292045,0.844257,9.80
4.10,0.329148,0.854980,9.80
4.50,0.124866,0.627725,9.80
4.60,0.059859,0.666776,9.80
4.70,0.015073,0.718512,9.80
4.80,-0.017744,0.727841,9.80
4.00,0.369898,0.762353,9.80
3.40,0.416413,0.653153,9.80
3.50,0.480510,0.886881,9.80
3.90,0.421115,0.822871,9.80
6.20,-0.128914,0.179390,9.80
6.10,-0.261929,0.507738,9.80
5.30,-0.305350,0.554501,9.80
0.40,0.414840,0.847296,9.90
0.50,0.488579,0.783496,9.90
0.90,0.348946,0.892660,9.90
1.00,0.290920,0.838321,9.90
5.20,-0.239238,0.586827,9.80
0.00,0.000000,-0.000000,9.90
4.40,0.183176,0.699223,9.80
4.90,-0.069825,0.748576,9.80
5.00,-0.128787,0.735856,9.80
4.30,0.241288,0.799325,9.80
5.10,-0.179936,0.843885,9.80
1.20,0.170483,0.811386,9.90
0.30,0.403473,0.942939,9.90
1.10,0.229070,0.856757,9.90
1.30,0.117627,0.679314,9.90
0.10,0.157202,0.595155,9.90
0.20,0.283736,0.870073,9.90
0.70,0.469646,0.937046,9.90
1.70,-0.069329,0.384291,9.90
1.60,-0.020550,0.497134,9.90
0.60,0.538607,0.959074,9.90
0.80,0.412302,0.932310,9.90
1.60,-0.021488,0.487419,9.80
2.30,-0.370783,-0.081102,9.90
2.10,-0.292138,0.068408,9.90
2.00,-0.247182,0.170282,9.90
2.40,-0.425376,-0.038544,9.90
2.50,-0.457571,0.105287,9.90
2.60,-0.483505,-0.020307,9.90
1.80,-0.133437,0.241126,9.90
2.20,-0.328943,-0.045728,9.90
1.90,-0.190299,0.179111,9.90
2.80,-0.441957,-0.099934,9.90
2.70,-0.465223,0.140840,9.90
5.40,-0.369113,0.732764,9.80
5.50,-0.426878,0.638721,9.80
5.60,-0.484939,0.142232,9.80
5.70,-0.549599,-0.094623,9.80
6.00,-0.395413,0.745137,9.80
1.40,0.060275,0.574343,9.90
1.50,0.012962,0.447454,9.90
5.80,-0.481040,0.458149,9.80
5.90,-0.403348,0.581263,9.80
3.20,0.080838,0.918872,9.90
3.30,0.215007,0.893800,9.90
3.10,-0.045898,0.730314,9.90
2.90,-0.423161,-0.082550,9.90
3.60,0.463614,0.930543,9.90
4.00,0.364475,0.750133,9.90
4.10,0.323204,0.821369,9.90
3.40,0.425314,0.666138,9.90
4.30,0.237265,0.806035,9.90
4.20,0.287223,0.856527,9.90
3.50,0.455377,0.761765,9.90
3.70,0.488988,0.930710,9.90
3.80,0.458629,0.902110,9.90
3.90,0.417262,0.811499,9.90
5.40,-0.364318,0.790832,9.90
5.30,-0.300257,0.681421,9.90
5.20,-0.238510,0.585820,9.90
5.10,-0.182169,0.765766,9.90
4.50,0.122005,0.629372,9.90
4.80,-0.015940,0.772504,9.90
4.70,0.013664,0.697617,9.90
4.60,0.058199,0.658672,9.90
